id_del_proceso,referencia_del_proceso,entidad,estado_del_procedimiento,estado_resumen,fecha_de_publicacion,fecha_de_recepcion_de,fecha_de_apertura_de_respuesta,fecha_de_apertura_efectiva,flag_recepcion_antes_publicacion,flag_apertura_antes_recepcion,flag_apertura_efectiva_antes_recepcion,flag_publicacion_posterior_apertura,flag_publicacion_posterior_apertura_efectiva,flag_ultima_publicacion_antes_publicacion
CO1.REQ.2017392,024,CENTRAL ADMINISTRATIVA Y CONTABLE - CENAC- VALLEDUPAR,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2016848,UAEDUI-SIP-002-2021,MUNICIPIO DE UBATE,Evaluación,Presentación de oferta,,2021-05-12 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2016964,PN RASES N. 7 CD 064 2021,REGIONAL DE ASEGURAMIENTO EN SALUD No.7,Seleccionado,Adjudicado,,2021-05-12 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2003324,002 ARC-JOLA-2021,ARMADA NACIONAL JEFATURA DE OPERACIONES LOGISTICAS,Seleccionado,Adjudicado,,2021-05-11 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2016259,SIP-056-2021,UNIDAD ADMINISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO VIAL,Evaluación,Presentación de oferta,,2021-05-21 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2015838,EM 101-2021,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E.**,Evaluación,Presentación de oferta,,2021-05-12 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2015807,CD-051-2021-HOMIL,HOSPITAL MILITAR CENTRAL,Seleccionado,Adjudicado,,2021-05-12 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2018409,ICBF-SDC-010-2021-GNA,ICBF REGIONAL GUAINIA,Evaluación,Presentación de oferta,,2021-05-12 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017257,SC-038-DMORI-2021,DMORI,Evaluación,Presentación de oferta,,2021-05-08 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2015644,SIP-041-CENACCONVENIOS-2021,CENTRAL ADMINISTRATIVA Y CONTABLE ESPECIALIZADA CENAC CONVENIOS,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017196,SOLICITUD DE COTIZACIÓN No. 027 2021,POLICIA METROPOLITANA DE BOGOTA,Evaluación,Presentación de oferta,,2021-05-12 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2018542,382-DIGSA/DMCAL-2021 SOLICITUD DE COTIZACION,DISPENSARIO MEDICO DE CALI,Evaluación,Presentación de oferta,,2021-05-11 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017823,006-SST-21,AGENCIA LOGISTICA DE LAS FUERZAS MILITARES,Evaluación,Presentación de oferta,,2021-05-10 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2015825,SIP-048-CENAC CONVENIOS-2021,CENTRAL ADMINISTRATIVA Y CONTABLE ESPECIALIZADA CENAC CONVENIOS,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2016206,ED-CD-21-0078,DEPARTAMENTO DE SANTANDER,Seleccionado,Adjudicado,,2021-05-19 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2016885,IDARTES-COT. 058-2021-T. HUMANO,IDARTES,Evaluación,Presentación de oferta,,2021-05-24 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017576,023-SCBAS15-2021,BATALLON DE APOYO Y SERVICIO PARA EL COMBATE N°15,Evaluación,Presentación de oferta,,2021-05-11 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2016348,SAMC-ARN-629-2021,AGENCIA PARA LA REINCORPORACIÓN Y LA NORMALIZACIÓN,Evaluación,Presentación de observaciones,,2021-06-09 00:00:00+00:00,2021-06-09 00:00:00+00:00,2021-06-03 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017737,SIP-058-2021,UNIDAD ADMINISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO VIAL,Evaluación,Presentación de oferta,,2021-05-18 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017171,C050-MDN-COGFM-ESDEG-2021,ESCUELA SUPERIOR DE GUERRA,Seleccionado,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2013845,SOLICITUD PRE COTIZACIONES MC-VLL-CDTI-0018-2021,SENA REGIONAL VALLE Grupo de Apoyo Administrativo Mixto,Evaluación,Presentación de oferta,,2021-05-11 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2018062,PN RASES No. 7 CD 035 2021,REGIONAL DE ASEGURAMIENTO EN SALUD No.7,Seleccionado,Adjudicado,,2021-05-14 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017569,SGC-EC-13-2021,SERVICIO GEOLOGICO COLOMBIANO**,Seleccionado,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2015426,SIP-DC-CMTC-013-2021,SENA REGIONAL DISTRITO CAPITAL Grupo Administrativo Intercentros CEET,Evaluación,Presentación de oferta,,2021-05-12 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2018502,357-DIGSA/DMCAL-2021 SOLICITUD DE COTIZACION,DISPENSARIO MEDICO DE CALI,Evaluación,Presentación de oferta,,2021-05-12 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017904,SCJT-SIP-026-2021,"SECRETARIA DISTRITAL DE SEGURIDAD, CONVIVENCIA Y JUSTICIA",Seleccionado,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2018422,SC-094-COADE-DICRE-CENACTELEMATICA-2021,CENTRAL ADMINISTRATIVA Y CONTABLE TELEMATICA,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2016790,CPIC 003-2021,SENA REGIONAL CALDAS - CENTRO DE PROCESOS INDUSTRIALES Y CONSTRUCCIÓN (OFICIAL),Evaluación,Presentación de oferta,,2021-05-11 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017217,SIP-036-CENAC CONVENIOS-2021,CENTRAL ADMINISTRATIVA Y CONTABLE ESPECIALIZADA CENAC CONVENIOS,Publicado,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2018451,SIP 040-2021,RADIO TELEVISION NACIONAL DE COLOMBIA.,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2015101,SIP-039-CENAC CONVENIOS-2021,CENTRAL ADMINISTRATIVA Y CONTABLE ESPECIALIZADA CENAC CONVENIOS,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2015725,31335,DISTRITO ESPECIAL DE CIENCIA TECNOLOGIA E INNOVACION DE MEDELLIN,Seleccionado,Adjudicado,,2021-05-10 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2016106,31430,DISTRITO ESPECIAL DE CIENCIA TECNOLOGIA E INNOVACION DE MEDELLIN,Seleccionado,Adjudicado,,2021-05-11 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2010872,ESAP-Cotización-18-2021,ESAP SEDE CENTRAL (Cuenta Oficial),Evaluación,Presentación de oferta,,2021-05-18 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2016288,CSR-COMM-004-SIP,SENA REGIONAL CESAR Grupo de Apoyo Administrativo Mixto,Seleccionado,Presentación de oferta,,2021-05-21 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2014345,SIP-047-CENAC CONVENIOS-2021,CENTRAL ADMINISTRATIVA Y CONTABLE ESPECIALIZADA CENAC CONVENIOS,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2018006,SOLICITUD DE COTIZACION 042 DE 2021,SENA REGIONAL ARAUCA Grupo de Apoyo Administrativo Mixto,Evaluación,Presentación de oferta,,2021-05-12 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017354,SIIP 018-CELIC-2021,LICEOS DEL EJERCITO,Evaluación,Presentación de oferta,,2021-07-09 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2016353,238 SUBAFIN-2021,DIRECCION GENERAL MARITIMA - SUBDIRECCION ADMINISTRATIVA Y FINANCIERA - SUBAFIN,Seleccionado,Adjudicado,,2021-05-10 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017017,SIP 038 2021,UNIDAD PRESTADORA DE SALUD HUILA,Evaluación,Presentación de oferta,,2021-05-11 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017279,SC-039-DMORI-2021,DMORI,Evaluación,Presentación de oferta,,2021-05-08 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2018302,C.D 225 DE 2021,CORPOBOYACA,Seleccionado,Adjudicado,,2021-05-10 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017210,Solicitud de información 011 2021,SECRETARIA DISTRITAL DE DESARROLLO ECONOMICO - ALCALDIA BOGOTÁ,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017618,DREC 4683 DE 2021,INSTITUCIÓN UNIVERSITARIA ITM,Seleccionado,Adjudicado,,2021-05-10 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017577,PN DEQUI UPRES CD 027 2021,DEPARTAMENTO DE POLICIA QUINDIO - UNIDAD PRESTADORA DE SALUD QUINDIO,Seleccionado,Adjudicado,,2021-05-12 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2018646,SIP-008-2021-FENOGE,MINISTERIO DE MINAS Y ENERGIA,Evaluación,Estimate Phase,,2021-05-25 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2014208,SOLICITUD PRE COTIZACIONES MC-VLL-CDTI-0020-2021,SENA REGIONAL VALLE Grupo de Apoyo Administrativo Mixto,Evaluación,Presentación de oferta,,2021-05-11 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017018,Materiales de formación Sennova,SENA REGIONAL CALDAS CENTRO DE AUTOMATIZACION INDUSTRIAL,Evaluación,Presentación de oferta,,2021-05-11 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2018901,SIP-RSR-DIR-046-2021,SENA REGIONAL RISARALDA Grupo de Apoyo Administrativo Mixto//,Seleccionado,Presentación de oferta,,2021-05-12 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2018112,SIP-VLL-ASTIN-0036-2021,SENA REGIONAL VALLE Grupo de Apoyo Administrativo Mixto,Seleccionado,Presentación de oferta,,2021-05-11 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017207,MC-025-2021,ITTHUILA,Evaluación,Presentación de oferta,,2021-05-11 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2016814,SIP-012-BASPC18-2021,BATALLÓN DE ASPC No. 18 ST. RAFAEL ARAGONA,Evaluación,Presentación de oferta,,2021-06-22 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2016750,Solicitud de información 010 2021,SECRETARIA DISTRITAL DE DESARROLLO ECONOMICO - ALCALDIA BOGOTÁ,Evaluación,Presentación de oferta,,2021-06-03 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2018695,SIP-23-CENACUSAQUEN2021,Central administrativa regional Usaquen,Evaluación,Presentación de oferta,,2021-05-12 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017365,MP-SDI-04-2021,ALCALDÍA MUNICIPIO DE PALMIRA,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017143,MP-SDI-05-2021,ALCALDÍA MUNICIPIO DE PALMIRA,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2018625,SIP.4148.044.2021,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE CULTURA,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2018461,SIP 041-2021,RADIO TELEVISION NACIONAL DE COLOMBIA.,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017589,Solicitud de cotización CGA-004-2021,SENA REGIONAL DISTRITO CAPITAL Grupo Administrativo Intercentros CTCM,Seleccionado,Presentación de oferta,,2021-05-12 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017755,SC-074-COADE-DICRE-CENACTELEMATICA-2021_1,CENTRAL ADMINISTRATIVA Y CONTABLE TELEMATICA,Evaluación,Presentación de oferta,,2021-05-28 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017833,SOLICITUD DE COTIZACIÓN Nº 17,CENTRAL ADMINISTRATIVA Y CONTABLE - CENAC - IBAGUE,Evaluación,Presentación de oferta,,2021-05-18 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017928,SIP-181-CENACAVIACION-2021,CENAC AVIACION,Seleccionado,Presentación de oferta,,2021-05-21 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2013398,COTIZACIÓN-CDMC 04-2021,SENA REGIONAL ANTIOQUIA Grupo Administrativo Complejo Itagüí,Evaluación,Presentación de oferta,,2021-05-12 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017043,ST 01-2021,Superintendencia de Transporte**,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017405,MYCA-SG-CD-0094-2021,MUNICIPIO DE YOPAL...,Seleccionado,Presentación de oferta,,2021-05-10 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2014716,SIP-045-CENAC CONVENIOS-2021,CENTRAL ADMINISTRATIVA Y CONTABLE ESPECIALIZADA CENAC CONVENIOS,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2018582,solicitud Información SP-002-2021,SECRETARÍA DE PROSPECTIVA E INTEGRACIÓN TERRITORIAL,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2018348,SOLIC. COTIZACION ESPECIALIDADES PEDIATRICAS 2021,ESM BATALLÓN ASPC NO. 6,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017239,MSPS-RFI-003-2021,MINSALUD,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2014880,SPE-SDT-CD-087-2021,UNIDAD AESPE,Evaluación,Presentación de oferta,,2021-05-11 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2016843,115DISAN EJC/CENAC REGIONAL NEIVA/2021,DISPENSARIO MEDICO NEIVA - DIRECCIÓN DE SANIDAD EJERCITO,Seleccionado,Adjudicado,,2021-05-14 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017521,240.20.002,Desarrollo Institucional - Alcaldía de Tuluá,Seleccionado,Presentación de oferta,,2021-05-12 00:00:00+00:00,,2021-05-07 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2019628,PN-DIRAF GUMOV-INFO-009 2021,DILOF,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-08 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017192,Adquirir Equipos de computo para el proyecto robot,SENA REGIONAL CALDAS CENTRO DE AUTOMATIZACION INDUSTRIAL,Evaluación,Presentación de oferta,,2021-05-11 00:00:00+00:00,,2021-05-08 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2018520,PN MEPOY CD 018 DE 2021,POLICIA METROPOLITANA DE POPAYAN,Seleccionado,Adjudicado,,2021-05-13 00:00:00+00:00,,2021-05-08 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2016757,Adquirir Equipos para el proyecto Robot,SENA REGIONAL CALDAS CENTRO DE AUTOMATIZACION INDUSTRIAL,Evaluación,Presentación de oferta,,2021-05-11 00:00:00+00:00,,2021-05-08 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2018510,SIP-037-CENACCONVENIOS-2021,CENTRAL ADMINISTRATIVA Y CONTABLE ESPECIALIZADA CENAC CONVENIOS,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-08 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2019516,SIP-SAF-IDRD-065-2021,IDRD - ENTIDAD OFICIAL.,Evaluación,Presentación de oferta,,2021-05-12 00:00:00+00:00,,2021-05-08 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2020305,SOLICITUD DE COTIZACION ELEMENTOS INVESTIGACION,BATALLON DE APOYO Y SERVICIOS PARA EL COMBATE NO 27,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-09 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2020502,SOLICITUD DE COTIZACION BIENES INMUEBLES BASPC27,BATALLON DE APOYO Y SERVICIOS PARA EL COMBATE NO 27,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-09 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2020628,SC-UNP-050-2021,UNP,Evaluación,Presentación de oferta,,2021-05-15 00:00:00+00:00,,2021-05-09 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2020904,SIP-015-ICFE-2021,INSTITUTO DE CASAS FISCALES DE EJERCITO,Evaluación,Presentación de oferta,,2021-05-12 00:00:00+00:00,,2021-05-09 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2020406,PN DIRAF COEST 008 2021,DILOF,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-09 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2020514,PN-DIRAF GUMOV-INFO-010 2021.,DILOF,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-09 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2019514,Solicitud de Cotización Dotación Civil,BATALLON DE APOYO Y SERVICIOS PARA EL COMBATE NO 27,Evaluación,Presentación de oferta,,2021-05-17 00:00:00+00:00,,2021-05-09 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2020501,SOLICITUD DE COTICACION DOTACION PTAR-PTAP BASPC27,BATALLON DE APOYO Y SERVICIOS PARA EL COMBATE NO 27,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-09 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2023209,FDLUSA-CIPS-260-2021.,ALCALDIA LOCAL DE USAQUEN,Seleccionado,Adjudicado,,2021-05-11 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021545,UNIBAC-CDO-010-2021,INSTITUCION UNIVERSITARIA BELLAS ARTES Y CIENCIAS DE BOLIVAR,Seleccionado,Adjudicado,,2021-05-11 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2022512,SC-095-COADE-DICRE-CENACTELEMATICA-2021,CENTRAL ADMINISTRATIVA Y CONTABLE TELEMATICA,Evaluación,Presentación de oferta,,2021-07-12 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021859,SIP-OS-010-2021 Licencias AutoCAD,DEPARTAMENTO ADMINISTRATIVO DE LA DEFENSORIA DEL ESPACIO PUBLICO,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2022902,SIP018-BASPC22-2021,BATALLÓN DE APOYO Y SERVICIOS PARA EL COMBATE No 22,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021438,COT-PSA-031-2021,SUPERINTENDENCIA FINANCIERA DE COLOMBIA**,Evaluación,Presentación de oferta,,2021-05-21 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017147,SP-STD-CATA-26-2021,SENA REGIONAL SANTANDER Grupo Administrativo CATA,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021295,SOLICITUD COTIZACION CALIBRACION DE ELEMENTOSEN,DEPARTAMENTO DE POLICIA PUTUMAYO,Evaluación,Presentación de oferta,,2021-05-17 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021339,022-DIADQ-ARM-2021,EJERCITO NACIONAL - DIRECCIÓN DE ADQUISICIONES,Evaluación,Presentación de oferta,,2021-05-27 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2019208,SC-053-COADE-DICRE-CENACTELEMATICA-2021_1,CENTRAL ADMINISTRATIVA Y CONTABLE TELEMATICA,Evaluación,Presentación de oferta,,2021-05-18 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2023005,PN 001 ESJIM COPES 001 2021,DILOF,Evaluación,Presentación de oferta,,2021-05-15 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017211,SP-STD-CATA-27-2021,SENA REGIONAL SANTANDER Grupo Administrativo CATA,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021774,SEN-04.2021,SENA REGIONAL BOLIVAR Grupo de Apoyo Administrativo Mixto,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021404,FDL-SIP-005-2021,FONDO DE DESARROLLO LOCAL DE LA CANDELARIA,Evaluación,Presentación de oferta,,2021-06-04 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2022930,COT PSA-034-2021,SUPERINTENDENCIA FINANCIERA DE COLOMBIA**,Evaluación,Presentación de oferta,,2021-05-20 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.1980322,ICBF-SDC-003-2021-CAU,ICBF REGIONAL CAUCA,Evaluación,Presentación de oferta,,2021-05-20 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021347,SOLICITUD DE PRECOTIZACION CISM 009,SENA REGIONAL META Grupo de Apoyo Administrativo Mixto,Seleccionado,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2023126,SIP-029-2021,ENTerritorio S.A,Evaluación,Presentación de oferta,,2021-05-18 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021346,SPC-DC-CFAFC-005-2021,SENA DISTRITO CAPITAL GRUPO DE APOYO ADMINISTRATIVO - CGI,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021621,SDHT-009-2021-EST SECTOR - SISTEMA AGUAS LLUVIAS,SECRETARIA DISTRITAL DEL HABITAT-,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2018123,Conv 017 2021,Gobernación Norte de Santander*,Seleccionado,Adjudicado,,2021-05-11 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2022253,CD-OC-EM-091-2021,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Evaluación,Presentación de oferta,,2021-05-14 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2022931,SOLICITUD DE COTIZACIÓN No. 028 2021,POLICIA METROPOLITANA DE BOGOTA,Evaluación,Presentación de oferta,,2021-05-17 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2021379,PN DIRAF COEST 009 2021,DILOF,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2015728,SIP-044-CENAC CONVENIOS-2021,CENTRAL ADMINISTRATIVA Y CONTABLE ESPECIALIZADA CENAC CONVENIOS,Evaluación,Presentación de oferta,,2021-06-09 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2017818,SP-STD-CATA-30-2021,SENA REGIONAL SANTANDER Grupo Administrativo CATA,Evaluación,Presentación de oferta,,2021-05-13 00:00:00+00:00,,2021-05-10 00:00:00+00:00,False,False,True,False,False,False
